Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
243	8916.088	220.96745	9153.674	8604.521	0.040039636	0.002808424	0.0473433	0.0353841	10025.914212703705
244	8878.551	125.71607	9017.732	8726.0	0.03953308	0.002179439	0.04472267	0.034007415	10062.025666952133
245	8955.495	143.73195	9183.481	8794.152	0.041459136	0.0026833937	0.04738679	0.03640311	10103.21583199501
246	8907.865	90.75361	9006.717	8785.5	0.04341568	0.0028728258	0.050900605	0.03731953	10145.564113616943
247	8811.01	110.851524	8920.331	8643.627	0.0424823	0.0026812954	0.048126366	0.036579538	10182.36274433136
248	8830.006	104.15499	8966.212	8693.822	0.042110745	0.002251574	0.0483555	0.038038094	10223.958189487457
249	8958.42	91.39209	9027.758	8802.288	0.04054942	0.0028142473	0.045912333	0.03306574	10266.467613697052
250	8962.988	105.01182	9045.99	8783.375	0.040172394	0.003144916	0.046042174	0.033279	10304.362125635147
251	8891.437	147.34106	9067.291	8675.356	0.040871315	0.0018754457	0.044620756	0.03710364	10346.881709098816
252	8889.919	75.2754	8991.96	8789.301	0.04066343	0.0023154053	0.0448701	0.0357398	10390.36246061325
253	8817.235	132.11064	8966.237	8622.767	0.039283562	0.0026473992	0.044260226	0.0328916	10432.571801900864
254	8984.529	122.77784	9105.012	8787.242	0.03927661	0.0030291248	0.048359893	0.032329023	10476.23476600647
255	8908.801	85.31775	9048.592	8817.475	0.03760477	0.0019555008	0.042060174	0.033474807	10516.08460354805
256	8945.254	69.241516	9029.838	8871.482	0.039678816	0.0027221015	0.04511802	0.03396668	10555.951175928116
257	8986.855	100.51577	9084.162	8841.711	0.039514434	0.002368445	0.044667702	0.034679595	10597.732587099075
258	8884.916	25.584137	8917.938	8846.8545	0.039075367	0.0029373378	0.046823394	0.033909507	10638.41416978836
259	8927.398	187.70462	9061.83	8605.166	0.038871575	0.0024922418	0.0458854	0.034425702	10681.016762018204
260	8928.105	172.73831	9167.245	8680.236	0.041178357	0.0024431252	0.048826624	0.03698336	10724.167853593826
261	8957.877	154.5667	9089.538	8699.754	0.04070732	0.003219349	0.049402956	0.03574599	10766.820916175842
262	8916.73	143.98962	9078.3	8767.492	0.035583694	0.0029451943	0.042175855	0.029396286	10809.939042568207
263	8841.979	171.24248	9119.25	8656.287	0.03408094	0.002438578	0.04032791	0.028915392	10851.905319929123
264	8812.582	217.73726	9137.578	8527.597	0.0359012	0.0027306925	0.0421578	0.030178605	10894.34085226059
265	8477.536	591.7506	8966.064	7465.6294	0.038088694	0.0025816632	0.043599803	0.033383843	10933.766354084015
266	8836.921	147.98561	9012.512	8659.773	0.03729789	0.0031153287	0.045361526	0.030660229	10970.48987030983
267	8748.902	362.19315	8999.203	8125.4473	0.038879346	0.002735984	0.04410204	0.03299524	11009.200634479523
268	8967.75	59.07139	9017.635	8867.292	0.03598886	0.0025213212	0.042975914	0.030504769	11050.722118854523
269	8911.378	45.96201	8947.491	8834.164	0.035047457	0.0045137224	0.043791868	0.027332619	11093.66591501236
270	8714.464	203.23352	9021.896	8464.587	0.031902622	0.0032628835	0.04357852	0.027721116	11134.078757286072
271	8842.532	45.12281	8916.12	8793.419	0.034175884	0.002767032	0.039779373	0.028062956	11172.468235969543
272	8855.333	99.62652	8979.157	8715.819	0.038270697	0.005094982	0.046737302	0.029693626	11215.748527288437
273	8528.1875	172.54095	8735.785	8341.866	0.03962562	0.003194873	0.048085134	0.03386745	11258.34262919426
274	8969.884	79.39946	9093.883	8894.181	0.040656023	0.002657867	0.045831267	0.03545867	11301.029950857162
275	8857.16	120.40249	9029.494	8722.593	0.040790547	0.0024303338	0.046795942	0.035699297	11342.616500616074
276	8778.1875	161.44424	8938.365	8508.858	0.038305413	0.0027657212	0.043424565	0.03171987	11385.438355207443
277	8980.7705	92.82348	9108.67	8860.152	0.038126808	0.0035624865	0.04678154	0.031319227	11427.892863750458
278	8823.547	81.67719	8932.769	8704.511	0.03698888	0.0023901681	0.044387437	0.031710926	11470.888222694397
279	8851.271	174.18391	9045.502	8671.131	0.035873447	0.0033365875	0.043708745	0.030705644	11511.374289274216
280	8644.769	255.45584	9045.997	8335.313	0.03406134	0.002960992	0.040837947	0.029807054	11554.163047790527
281	8725.624	104.41571	8876.956	8587.116	0.03475367	0.002715222	0.042197008	0.030230159	11596.790428161621
282	8788.383	76.80785	8912.165	8716.436	0.032877643	0.0028070128	0.03960334	0.02731301	11639.371096372604
283	8749.543	80.04044	8886.914	8688.167	0.036736798	0.0027367515	0.042572588	0.031600714	11682.956770420074
284	8874.39	93.73536	8988.932	8728.319	0.03880394	0.0030727433	0.04741545	0.032220464	11725.700967788696
285	8728.493	125.30395	8866.431	8528.244	0.034575857	0.0031413382	0.043421138	0.027918315	11767.99954533577
286	8686.477	270.40817	9012.337	8362.785	0.035545535	0.003964053	0.043504212	0.029131133	11809.930012464523
287	8309.234	230.17206	8676.53	8067.3013	0.032756712	0.0067772884	0.044724204	0.021781651	11850.903995990753
288	9011.7705	113.79395	9106.306	8817.592	0.0427768	0.0028302853	0.05097653	0.03691409	11893.87537407875
289	9040.448	134.04645	9254.559	8917.567	0.038986985	0.004209186	0.049044143	0.03308768	11936.58151102066
290	8978.676	43.430614	9018.904	8910.344	0.039814994	0.0061178487	0.051346354	0.028117478	11974.158468484879
291	8735.25	38.61495	8789.951	8684.704	0.039680053	0.0045899134	0.05144025	0.031948436	12017.160248756409
292	8808.52	143.65302	9006.755	8608.514	0.040416643	0.005462381	0.056305386	0.031321116	12057.829669952393
293	8848.868	128.49577	8994.709	8670.084	0.038157005	0.0025912789	0.0451889	0.032771964	12095.377637386322
294	8583.129	126.377014	8736.459	8384.868	0.03668689	0.0033758495	0.04342435	0.028832102	12138.021665811539
295	8593.266	131.56064	8729.801	8416.434	0.03823874	0.0035647112	0.04667403	0.033110075	12178.40142941475
296	7755.1	1779.6332	9014.604	4694.297	0.030751811	0.0037660298	0.03672178	0.02130064	12221.699751853943
297	8640.515	125.82794	8812.105	8502.185	0.03502674	0.0024996712	0.040883794	0.029121112	12259.653120994568
298	8567.088	226.44063	8869.565	8283.989	0.03463629	0.0027540775	0.0419485	0.029422825	12300.889546871185
299	8297.896	134.30598	8500.908	8144.999	0.03068657	0.002174429	0.03490596	0.026433613	12342.840481758118
300	8610.16	53.974365	8675.885	8532.876	0.03127482	0.0028798063	0.03726483	0.02586106	12386.275273561478
301	8287.464	432.33142	8718.68	7665.8735	0.026772743	0.0033076596	0.032770574	0.021742307	12424.098655700684
302	8194.051	126.47117	8369.546	8016.183	0.034209434	0.0020161169	0.040762395	0.030673742	12463.175946712494
303	8766.559	123.44782	8861.888	8555.35	0.039597407	0.0023819976	0.04464875	0.033265676	12505.364307880402
304	8842.577	257.18335	9089.39	8460.613	0.03831147	0.0037501608	0.04636762	0.030590361	12545.63185763359
305	8695.044	150.47115	8915.078	8534.027	0.034798477	0.0035919547	0.04508432	0.029411407	12586.769414901733
306	8690.469	156.9782	8858.277	8438.102	0.036999483	0.003011276	0.045139883	0.031861182	12629.909865379333
307	8773.3125	187.53503	9032.755	8503.986	0.038780343	0.0026441058	0.044209886	0.03339911	12671.006255149841
308	8731.518	197.89386	9016.792	8522.869	0.036944784	0.0030404113	0.043297034	0.029936159	12714.508820295334
309	8332.796	312.45444	8649.058	7814.421	0.035118405	0.002636738	0.043306563	0.02935507	12757.75165271759
310	8643.582	172.75136	8922.568	8475.498	0.038660996	0.0024380488	0.04336156	0.03250624	12796.968544960022
311	8578.587	96.3141	8723.118	8459.846	0.04084402	0.0042426754	0.048338026	0.033403564	12839.783110141754
312	8165.4746	282.07016	8570.92	7824.222	0.035725217	0.003372659	0.042480707	0.02946855	12882.55983710289
313	8222.663	197.82156	8469.2	7918.9087	0.038804315	0.004132208	0.048406404	0.0331127	12925.407767772675
314	8569.074	161.91078	8786.131	8346.592	0.03224733	0.0063177696	0.039466646	0.02018771	12966.42470240593
315	7807.358	997.94934	8446.427	6080.3755	0.035211533	0.004564902	0.04371948	0.027752792	13005.001336812973
316	8394.452	243.33487	8717.196	8068.4272	0.034349244	0.0053047608	0.045396306	0.025139732	13046.915115833282
317	8495.153	46.63951	8575.654	8462.519	0.038779695	0.0061010527	0.053444833	0.028024076	13087.425018787384
318	8440.652	165.88994	8583.665	8158.3384	0.03739434	0.0047249864	0.050914194	0.029693974	13130.3338367939
319	5264.6	1714.2046	8232.332	4204.7573	0.03419095	0.005525497	0.04821109	0.024949476	13172.661267518997
320	7502.3955	912.92535	8222.09	5935.835	0.0390242	0.007073329	0.055159424	0.028377455	13215.308037042618
321	8870.6875	154.6021	9076.831	8645.91	0.040293768	0.0037964236	0.050242905	0.034502532	13257.702592372894
322	6264.747	1574.004	7934.809	4159.2803	0.03512983	0.008188503	0.054251947	0.022197466	13294.467120409012
323	7794.049	923.1411	8507.327	6233.5654	0.03384066	0.0028910465	0.041772995	0.025747478	13337.161499738693
324	4283.682	134.16081	4496.304	4127.432	0.037791226	0.0076963776	0.050904047	0.023635164	13376.477547645569
325	7433.8647	310.0195	7936.275	7160.446	0.030956347	0.006739301	0.04107269	0.020537136	13413.179757595062
326	7546.3022	163.9743	7815.32	7379.7876	0.027261097	0.0072073075	0.038982153	0.016192423	13450.289957761765
327	6499.2227	2113.8315	8678.923	4344.115	0.037701324	0.002719911	0.043150175	0.030206902	13492.306111335754
328	8031.52	574.1127	8504.748	7052.959	0.03405427	0.0044066845	0.044588413	0.027445668	13534.922688007355
329	7737.79	472.43936	8257.642	7072.836	0.028792253	0.0054233633	0.04014227	0.018193394	13577.582462072372
330	6893.502	1015.67017	8073.6333	5377.9795	0.025142001	0.002408558	0.030067222	0.019541236	13620.616367340088
331	8210.485	385.927	8625.115	7726.241	0.02940596	0.003302748	0.035244144	0.022607759	13663.137553691864
332	7477.2373	137.56183	7623.8223	7284.4844	0.022195958	0.0024858478	0.027600024	0.01722166	13705.22859954834
333	7759.4917	190.35077	8062.541	7591.1616	0.029276788	0.0028044856	0.03694942	0.025479564	13747.472614765167
334	7881.8086	295.82172	8213.925	7403.3853	0.02822148	0.0019312339	0.033575356	0.024443854	13784.974867105484
335	7404.6787	299.32193	7592.6367	6886.515	0.02893111	0.0026742937	0.036100216	0.023624605	13825.466988325119
336	3657.2332	1028.875	5431.6196	2952.068	0.02869215	0.0031097438	0.036087934	0.023115342	13868.11867427826
337	5034.182	1231.939	5987.739	2935.1616	0.02977779	0.0056680166	0.038585536	0.019571025	13910.637981176376
338	6390.828	1997.1849	8460.201	3089.0503	0.036588162	0.004685141	0.045567814	0.02297107	13950.261468410492
339	6601.7056	2002.2712	8263.829	3197.3247	0.032307036	0.0047264826	0.040676285	0.023310158	13992.621802568436
340	4200.296	1730.4355	7133.887	2905.033	0.033883937	0.0035520538	0.04249588	0.02689269	14029.374089956284
341	4965.7383	1238.371	6159.7847	2933.0828	0.02910881	0.003547598	0.03803759	0.023885675	14069.99660563469
342	7733.5396	869.52997	8954.251	6553.404	0.032641027	0.0038844184	0.042196635	0.027058989	14113.067779541016
343	8015.6387	467.1237	8651.352	7488.2773	0.03039479	0.0025011403	0.0380344	0.026600206	14155.13872385025
344	5502.0454	2412.751	8262.862	3085.737	0.026531784	0.0034871155	0.035841055	0.021116959	14198.358313798904
345	8166.2573	607.7834	8811.482	7167.034	0.035283323	0.003152808	0.042140845	0.030294482	14241.623354673386
346	7675.396	1205.9778	8763.151	5664.0605	0.036242105	0.0033399507	0.04423521	0.029040428	14279.312796592712
347	8915.428	147.34329	9100.32	8758.73	0.037801474	0.0022866211	0.04228774	0.03328992	14316.094045639038
348	8829.502	76.97124	8903.853	8702.438	0.034642573	0.0019186358	0.039846882	0.0307839	14352.901322364807
349	8684.859	191.59508	8823.462	8354.679	0.039706305	0.004500372	0.051632106	0.031161552	14390.128492832184
350	8288.178	535.36914	8839.493	7401.5273	0.036491234	0.004431003	0.05008003	0.029635852	14433.284810781479
351	4843.325	2233.9854	8641.173	3174.9944	0.034841668	0.0038505495	0.04177995	0.027182013	14475.377796649933
352	5444.673	3144.2903	8810.009	2252.597	0.039993256	0.0055528725	0.056655027	0.028761776	14517.735702991486
353	7642.091	1546.5807	8735.1455	4977.829	0.036416654	0.0037353628	0.044601385	0.030726075	14556.353616476059
354	8051.8755	653.2774	8799.834	7067.7573	0.037683737	0.008910318	0.05904024	0.029115705	14596.386372804642
355	8599.575	160.72107	8794.082	8353.48	0.036305502	0.0022277182	0.04019779	0.030291708	14635.86166715622
356	8563.71	201.20544	8830.601	8267.972	0.034607377	0.005280144	0.04497932	0.025978863	14676.14135313034
357	8750.666	136.6675	8937.237	8555.983	0.0319334	0.003889513	0.039864965	0.023606358	14719.009333610535
358	6638.5083	1434.6702	8315.71	4780.8696	0.02904953	0.002893669	0.034149468	0.022636183	14759.829842090607
359	8379.032	222.52594	8565.11	8003.169	0.035688628	0.0033679628	0.04539739	0.030077832	14801.94411110878
360	8691.592	193.76602	8948.029	8433.576	0.035475407	0.003455729	0.0436852	0.028288463	14844.795104026794
361	8040.165	917.5585	8844.973	6484.7754	0.0350866	0.0032093662	0.042225778	0.029569104	14886.901014328003
362	7945.407	948.50555	8742.94	6334.35	0.03472372	0.003560575	0.04042616	0.028416542	14929.51066160202
363	8520.389	258.13528	8927.603	8230.075	0.037855424	0.0043170596	0.04651595	0.030713676	14967.939843654633
364	9018.963	196.30724	9271.798	8729.699	0.03894972	0.0062481225	0.04675935	0.02676935	15004.791411399841
365	8761.159	172.01712	9024.073	8542.861	0.04031263	0.0061757085	0.05345347	0.032478064	15044.738119840622
366	8242.633	360.98355	8606.934	7664.185	0.028816903	0.0022456779	0.033719886	0.024363166	15087.236726284027
367	8035.567	185.22421	8320.907	7834.6445	0.032331444	0.005529955	0.043254312	0.022409353	15124.440609455109
368	7583.4717	406.4078	8243.955	7170.604	0.03556795	0.00800493	0.046819143	0.022249185	15161.768440246582
369	8488.635	178.39728	8702.624	8271.24	0.036484856	0.005026289	0.043398824	0.02456572	15201.021432161331
370	8063.874	220.41182	8420.152	7840.098	0.030015718	0.004025157	0.039914373	0.022679877	15243.463757514954
371	8603.702	322.55673	8906.228	8071.2524	0.034610756	0.0031234876	0.040367678	0.028504	15283.06016755104
372	8897.225	200.7665	9156.246	8687.701	0.034488533	0.0029520458	0.041601896	0.029758047	15322.372494459152
373	8690.991	204.80577	9016.788	8452.734	0.034634817	0.0034644508	0.042316463	0.029187737	15363.31319141388
374	8872.814	59.766747	8970.24	8815.1875	0.03405684	0.0042003267	0.04345824	0.026946487	15406.324907541275
375	8959.751	274.5887	9317.953	8672.724	0.0401931	0.004601701	0.04913951	0.029327005	15449.03795170784
376	8986.885	47.557106	9029.853	8914.276	0.041577525	0.0040970864	0.04970715	0.033594254	15491.292221546173
377	9033.196	134.01842	9132.8	8802.319	0.04045134	0.003442454	0.049477417	0.03399751	15532.381118059158
378	8721.27	163.00208	9001.555	8598.524	0.039490737	0.0019619865	0.043460734	0.033867903	15574.855877876282
379	7753.146	754.0003	8707.191	6648.307	0.035858877	0.0055997805	0.04580455	0.026589636	15617.469682693481
380	8495.939	151.37479	8710.065	8282.787	0.03833865	0.003358638	0.04501793	0.033031184	15659.129225254059
381	8588.107	227.50722	8888.881	8357.101	0.04017006	0.0031735739	0.04602176	0.034904316	15696.573852062225
382	8825.567	75.05034	8937.038	8730.401	0.04195616	0.0045334897	0.050224494	0.033182375	15736.194730520248
383	8326.596	149.19183	8558.279	8192.731	0.034531936	0.005404391	0.048182257	0.024857474	15778.726523637772
384	8492.808	269.7262	8740.454	8037.1206	0.0358557	0.0032083122	0.04180713	0.03038159	15815.75443482399
385	8158.78	368.56854	8769.507	7788.8257	0.037136473	0.002721751	0.042467147	0.029989751	15852.923554420471
386	8576.518	374.69073	8966.648	8178.202	0.042016953	0.0034396811	0.04998018	0.035995543	15895.444949150085
387	8461.3	248.10161	8837.328	8141.0347	0.04096345	0.005087735	0.054659776	0.035071462	15937.724685907364
388	4905.451	26.344906	4934.5596	4871.446	0.045109816	0.003879224	0.051331397	0.03623817	15980.208061695099
389	7588.6475	1521.9857	8685.804	4994.5454	0.051159628	0.0072872853	0.07191141	0.034601483	16022.539638519287
390	7871.6245	1029.4323	8588.533	6093.482	0.04615992	0.005803918	0.058915913	0.03397708	16065.095377922058
391	8515.785	314.21234	8819.059	7992.583	0.044903256	0.0018585894	0.049361147	0.040814728	16106.592913150787
392	7892.497	928.0435	8519.219	6288.064	0.04940869	0.004635935	0.057628535	0.041076116	16148.711585998535
393	8215.166	456.71878	8631.338	7442.1816	0.048566975	0.005003623	0.05757708	0.039775033	16191.325412273407
394	8616.546	228.64418	8950.373	8348.733	0.038296737	0.0022258635	0.044345815	0.033836473	16233.689148664474
395	8479.778	179.02747	8737.015	8268.902	0.035884254	0.0017248313	0.039256837	0.031591974	16275.949137210846
396	8805.416	277.50293	9154.151	8393.271	0.037846565	0.005952457	0.046755634	0.026401453	16318.558625221252
397	8681.239	314.1467	9097.215	8257.139	0.03977247	0.0037010377	0.046292044	0.032420613	16360.74479675293
398	8796.152	281.3998	9275.498	8584.927	0.04068771	0.0055857063	0.052051887	0.029040415	16403.484965324402
399	8579.869	423.22308	9000.883	7893.866	0.03800202	0.0037591518	0.04478067	0.030719506	16444.00715446472
400	8206.59	472.97183	8697.398	7468.663	0.044170722	0.005449012	0.062023424	0.035034698	16486.627884864807
401	8412.633	478.86304	8915.236	7929.0303	0.041312408	0.0054609217	0.057612672	0.033446647	16530.06140422821
402	8909.469	275.11105	9190.426	8460.124	0.03753801	0.007903065	0.05061793	0.02226935	16572.86523246765
403	8720.125	189.27574	8886.225	8418.11	0.035047043	0.0043334044	0.046705276	0.02710329	16616.084963798523
404	8279.25	376.5916	8887.516	7899.4297	0.044729523	0.008276816	0.0715102	0.03308357	16658.85240507126
405	8865.428	117.01467	9020.274	8702.097	0.036188956	0.002318215	0.04104233	0.031839952	16702.14613699913
406	8189.322	880.5376	9029.399	6823.2134	0.040875662	0.00286599	0.04770371	0.035339866	16744.95907473564
407	7112.754	100.371506	7226.392	6954.2793	0.06151867	0.022934001	0.1045612	0.037663728	16787.520859718323
408	6027.59	977.9171	7064.141	4468.9165	0.05799103	0.010943002	0.08174827	0.042060144	16830.30290532112
409	6061.044	319.92004	6460.579	5646.842	0.034333218	0.0027428556	0.04492522	0.028753513	16868.78330397606
410	7935.767	526.6071	8525.344	7083.608	0.03693553	0.00481397	0.044951513	0.02740152	16906.904024600983
411	7826.516	136.93913	7980.9663	7630.456	0.034502808	0.0036155211	0.04298006	0.027608829	16950.17334794998
412	7503.408	330.163	7844.337	7016.1616	0.035435744	0.0042258855	0.045343626	0.028919103	16991.63387823105
413	7345.3003	456.71622	7751.278	6573.4106	0.039048165	0.0038975943	0.04856989	0.031344503	17034.7059776783
414	7428.131	245.54463	7705.038	7038.675	0.03770887	0.0037729575	0.045137677	0.031963702	17074.721670627594
415	6324.4453	1759.349	7900.5986	3427.5574	0.044617705	0.007561432	0.061687533	0.033662036	17117.53462100029
416	7993.303	373.04306	8321.064	7384.756	0.033232026	0.002799591	0.038781513	0.027746258	17160.903225660324
417	7183.073	305.85498	7695.9478	6924.547	0.038732093	0.004598837	0.048911676	0.031202503	17202.750007152557
418	7170.6675	260.5481	7448.2417	6856.836	0.044164483	0.0042397063	0.051890694	0.0329643	17242.355048894882
419	6872.6807	546.7856	7571.621	6159.9355	0.03965232	0.007910797	0.069422096	0.030430857	17278.50770020485
420	7883.1694	353.81033	8453.346	7497.6875	0.042991832	0.008404399	0.071734376	0.033179518	17319.9910697937
421	6568.197	518.2511	7118.8984	5808.8257	0.04475197	0.0044273585	0.05916399	0.039350383	17362.44186425209
422	7562.0146	590.2034	8374.058	6708.936	0.036486894	0.0057314467	0.05799576	0.027743256	17405.191293239594
423	6654.984	111.931175	6829.5483	6519.045	0.03291371	0.0026186323	0.038828474	0.027529348	17445.808101177216
424	8131.775	463.1716	8664.921	7520.2705	0.039913308	0.004245007	0.051343616	0.031574003	17488.518585205078
425	8087.6924	474.22678	8637.266	7494.0527	0.046778496	0.011586087	0.074263975	0.03175808	17531.058188915253
426	8504.976	266.66345	8844.454	8113.3813	0.03264676	0.0035219886	0.040772818	0.02667315	17573.905106544495
427	8070.4463	179.52112	8332.749	7849.625	0.039357804	0.001893436	0.043827612	0.035902686	17615.79524731636
428	7938.9277	88.91962	8032.719	7834.5947	0.03567492	0.0023377868	0.04114216	0.031383455	17658.23274040222
429	6320.9385	1430.2261	7658.6855	4110.4683	0.042474844	0.00568127	0.055085137	0.03472186	17697.2568628788
430	4975.585	595.2396	5918.204	4295.836	0.06243575	0.014653047	0.08855376	0.041718673	17740.016800165176
431	4956.4404	1023.4422	6030.297	3546.034	0.053620018	0.0077762688	0.06982598	0.038798343	17783.027681589127
432	5464.604	715.49725	6272.356	4453.6943	0.06598958	0.011313596	0.0872874	0.045640737	17825.497321605682
433	6506.8623	325.02145	6747.7227	5955.268	0.057123724	0.0144470595	0.082494594	0.033925332	17867.937120199203
434	6553.2827	79.7249	6643.029	6426.3804	0.061333124	0.013000663	0.08542271	0.039051663	17910.256942510605
435	6689.0044	149.21553	6876.1997	6471.325	0.077172816	0.013478247	0.10722378	0.04680462	17952.78164768219
436	4921.7607	2455.6292	6910.13	779.3352	0.053015288	0.0055402424	0.06358722	0.040318605	17995.35010099411
437	6374.2256	400.3183	6914.636	5825.404	0.048808686	0.008622247	0.06657526	0.03158288	18032.28329014778
438	6267.888	711.9025	6787.5396	5049.174	0.05747393	0.011885932	0.0783809	0.037455734	18074.039813041687
439	6409.6313	652.72644	6993.4653	5378.7993	0.06056508	0.011589708	0.08222446	0.037250314	18111.418366909027
440	6667.725	274.07794	6953.011	6280.5093	0.0607927	0.012529249	0.08539253	0.04118113	18151.742916822433
441	6769.635	196.3258	6964.1343	6460.8433	0.049424767	0.0083059715	0.06676923	0.035334077	18194.435876369476
442	6738.2197	144.43622	6900.209	6545.593	0.055104144	0.009125361	0.07930086	0.039422162	18237.771302461624
443	6714.2188	74.208725	6815.182	6627.993	0.056212984	0.007827337	0.07223369	0.038604867	18277.559040784836
444	6561.526	127.24766	6717.8315	6364.8184	0.050668754	0.011746886	0.06735276	0.032267466	18320.39337491989
445	6279.226	112.80889	6402.687	6097.0293	0.04294549	0.0033788416	0.0485802	0.035586856	18361.155766010284
446	5935.7944	67.54803	6010.536	5851.996	0.046797417	0.001870107	0.05095036	0.04209811	18399.91881275177
447	5664.709	69.46319	5763.8657	5582.8345	0.043789703	0.0025383006	0.051193643	0.03657423	18439.88404393196
448	5335.249	35.51326	5378.883	5297.865	0.042468145	0.0054501384	0.05342329	0.03033006	18482.35746407509
449	5172.619	34.217773	5228.916	5141.178	0.04102781	0.0027109736	0.047208775	0.036119167	18525.065046787262
450	5013.42	54.634045	5091.0347	4944.738	0.04551797	0.002709689	0.05165858	0.03913802	18568.179103136063
451	4859.606	56.460243	4946.183	4801.1157	0.048972078	0.0037819976	0.065261595	0.04253769	18608.564257383347
452	4895.289	18.794561	4921.0063	4876.114	0.06198434	0.004892302	0.07161811	0.05314329	18650.299278974533
453	4826.0205	38.313183	4865.4033	4777.506	0.061209414	0.011765688	0.088430166	0.03968415	18689.964527368546
454	4086.4966	604.84827	4618.439	3084.99	0.04685995	0.009011114	0.07239209	0.035328113	18732.743007183075
455	6367.621	1161.9623	7391.8604	4395.6343	0.048957877	0.0046953466	0.058979046	0.03926177	18775.678205490112
456	7905.927	654.5342	8547.387	6835.4995	0.045171667	0.0025882437	0.05150603	0.038456716	18816.64804148674
457	6593.359	1893.651	8490.041	4699.6094	0.04964013	0.003894363	0.05804651	0.042624377	18857.055030345917
458	5713.837	1770.5162	8780.429	4678.3306	0.048265107	0.0023411664	0.052304972	0.04191305	18894.923887968063
459	8652.001	143.08589	8855.28	8513.073	0.04743705	0.002140193	0.05185008	0.04263148	18935.255278110504
460	5494.711	1632.7596	8322.566	4534.7	0.046002287	0.0027443313	0.053911213	0.041343823	18977.902220249176
461	4556.2285	3.3421779	4561.3784	4552.09	0.053161316	0.0025849927	0.058341928	0.046712194	19016.78771185875
462	4477.359	27.794308	4495.9395	4429.299	0.051740617	0.0018717421	0.05676157	0.04747667	19058.581646680832
463	4401.446	50.609856	4477.19	4334.598	0.052256655	0.0022569757	0.05780313	0.04671732	19101.38343524933
464	7126.1787	1577.843	8911.874	5206.448	0.04878732	0.002113853	0.053433202	0.043031085	19142.064088582993
465	8512.875	268.59598	8694.823	8048.7407	0.047274176	0.0024854748	0.052272398	0.041469917	19184.371948480606
466	8303.711	121.91001	8445.873	8109.548	0.0486242	0.0028742754	0.054994818	0.042110737	19224.500495433807
467	4320.4976	52.175987	4354.29	4230.214	0.046321224	0.002756132	0.05183316	0.03947841	19266.5386698246
468	4222.373	37.05647	4280.3335	4177.7627	0.05043272	0.0039474624	0.059711147	0.044104196	19308.03275537491
469	7651.3223	1958.08	8975.516	4271.8623	0.056332093	0.003982718	0.06343533	0.046451148	19349.057457447052
470	8136.425	674.62683	8838.222	7022.1978	0.05190938	0.002269407	0.056550846	0.046559397	19392.06489777565
471	6680.9355	1640.7695	8490.203	4053.582	0.04388764	0.0022929576	0.050757147	0.039748665	19432.61906027794
472	7567.0703	2011.732	8810.644	4083.748	0.04384331	0.0016172336	0.046763115	0.039752316	19473.700825452805
473	6465.2676	2382.717	8862.849	4080.8389	0.0415424	0.0021434277	0.048230853	0.038507666	19516.168567419052
474	7644.9834	2070.5671	9027.917	4065.8616	0.037157234	0.0020696665	0.041089337	0.032452624	19559.0874273777
475	8633.129	205.1001	8771.029	8278.55	0.038120035	0.0015402234	0.040761217	0.03483	19599.153111219406
476	8351.46	290.73636	8639.537	7883.9585	0.03564264	0.0020057105	0.04175215	0.031048976	19640.666164159775
477	8611.204	162.32861	8871.003	8451.282	0.03627619	0.0028355755	0.044883624	0.032360964	19682.728925704956
478	9045.096	161.21677	9269.682	8849.844	0.043247048	0.0025486287	0.048838172	0.039258268	19725.632241249084
479	8841.297	96.817444	8999.895	8747.909	0.042908143	0.0019842268	0.047253918	0.038936432	19768.570372581482
480	8918.192	59.8032	9019.293	8872.786	0.04401346	0.0020756368	0.047938846	0.04003946	19804.77562212944
481	8758.198	373.51712	9155.885	8257.682	0.042749625	0.0017491264	0.04724048	0.039079342	19842.469789981842
482	8840.054	247.10153	9187.265	8488.898	0.043657955	0.0026068918	0.049925607	0.037981767	19879.3096075058
483	8726.595	238.64613	9070.496	8483.15	0.045578685	0.0022162125	0.04968106	0.039649483	19921.60577082634
484	9034.369	122.31648	9212.351	8912.258	0.047009185	0.0014225628	0.04962463	0.04258872	19960.881150007248
485	9043.066	188.6423	9321.629	8793.53	0.048105933	0.0032488864	0.055412646	0.042301927	20000.361799955368
486	7342.551	2021.7344	9213.433	3935.5684	0.047375206	0.002256133	0.051910356	0.04222006	20043.58994269371
487	8469.896	488.00266	8809.029	7629.325	0.047986027	0.0025169211	0.054719247	0.0423153	20080.683088302612
488	9043.178	94.94094	9150.572	8891.505	0.04718959	0.0028769348	0.05379649	0.042682942	20123.0619597435
489	9011.019	79.94356	9136.992	8930.1	0.047863968	0.0026032238	0.053664234	0.041545406	20165.884973526
490	8102.8076	1513.3688	9078.221	5486.0684	0.04976255	0.0037307153	0.057791144	0.04328976	20208.822417974472
491	7497.619	2146.9612	8986.732	3804.9897	0.048825234	0.0024432319	0.05486625	0.045007028	20249.66202902794
492	8875.436	158.1897	9113.444	8672.025	0.046657745	0.0020985021	0.05198779	0.04252863	20292.496421575546
493	6211.8193	2381.8428	8679.846	3824.1655	0.04434341	0.003211956	0.051424336	0.039708003	20334.045418977737
